exp_id,system,step_id,components,product_mix,automation_level,product_type,n_components,total_electricity,total_circularity,total_profit,total_revenue,total_cost,mean_electricity,mean_circularity,mean_profit,mean_revenue,mean_cost
exp062,system_05,3,SSA,rear,a02,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp062,system_05,4,"BSA, CSEB-NABS",rear,a02,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp063,system_05,1,BOSP,rear,a04,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp063,system_05,2,RT,rear,a04,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp063,system_05,3,CORE,rear,a04,car_rd,20,3.4,6720.0,190695.4,191300,604.6,0.17,336.0,9534.77,9565.0,30.23
exp063,system_05,4,"BSA, RAX_RD",rear,a04,car_rd,60,4.8,5799.6,122674.6,123480,805.4,0.08,96.66,2044.58,2058.0,13.42
exp063,system_05,1,RT,rear,a04,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp063,system_05,2,FT,rear,a04,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp063,system_05,3,SSA,rear,a04,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp063,system_05,4,"BSA, CSEB-NABS",rear,a04,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp064,system_05,1,BOSP,rear,a06,car_rd,40,2.8,503.6,30088.4,30600,511.6,0.07,12.59,752.21,765.0,12.79
exp064,system_05,2,RT,rear,a06,car_rd,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp064,system_05,3,CORE,rear,a06,car_rd,20,2.2,6720.0,190922.2,191300,377.8,0.11,336.0,9546.11,9565.0,18.89
exp064,system_05,4,"BSA, RAX_RD",rear,a06,car_rd,60,4.8,5799.6,122674.6,123480,805.4,0.08,96.66,2044.58,2058.0,13.42
exp064,system_05,1,RT,rear,a06,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp064,system_05,2,FT,rear,a06,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp064,system_05,3,SSA,rear,a06,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp064,system_05,4,"BSA, CSEB-NABS",rear,a06,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp065,system_01,1,BOSP,mixed,a00,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp065,system_01,2,RT,mixed,a00,car_rd,20,1.8,1584.0,44894.4,45220,325.6,0.09,79.2,2244.72,2261.0,16.28
exp065,system_01,3,CORE,mixed,a00,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp065,system_01,4,"BSA, RAX_RD",mixed,a00,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp065,system_01,1,RT,mixed,a00,car_sa,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp065,system_01,2,FT,mixed,a00,car_sa,30,3.0,1623.0,62064.9,62610,545.1,0.1,54.1,2068.83,2087.0,18.17
exp065,system_01,3,SSA,mixed,a00,car_sa,30,5.4,73.2,9999.6,10950,950.4,0.18,2.44,333.32,365.0,31.68
exp065,system_01,4,"BSA, CSEB-NABS",mixed,a00,car_sa,45,6.45,2799.0,62275.65,63390,1114.35,0.14,62.2,1383.9,1408.67,24.76
exp065,system_01,1,BOSP,mixed,a00,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp065,system_01,2,BAT,mixed,a00,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp065,system_01,3,RT,mixed,a00,car_tl,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp065,system_01,4,"CRE, FT",mixed,a00,car_tl,45,3.0,1623.0,62062.65,62610,547.35,0.07,36.07,1379.17,1391.33,12.16
exp066,system_01,1,BOSP,mixed,a02,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp066,system_01,2,RT,mixed,a02,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp066,system_01,3,CORE,mixed,a02,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp066,system_01,4,"BSA, RAX_RD",mixed,a02,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp066,system_01,1,RT,mixed,a02,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp066,system_01,2,FT,mixed,a02,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp066,system_01,3,SSA,mixed,a02,car_sa,30,5.4,73.2,9999.6,10950,950.4,0.18,2.44,333.32,365.0,31.68
exp066,system_01,4,"BSA, CSEB-NABS",mixed,a02,car_sa,45,4.2,2799.0,62668.05,63390,721.95,0.09,62.2,1392.62,1408.67,16.04
exp066,system_01,1,BOSP,mixed,a02,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp066,system_01,2,BAT,mixed,a02,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp066,system_01,3,RT,mixed,a02,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp066,system_01,4,"CRE, FT",mixed,a02,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp067,system_01,1,BOSP,mixed,a04,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp067,system_01,2,RT,mixed,a04,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp067,system_01,3,CORE,mixed,a04,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp067,system_01,4,"BSA, RAX_RD",mixed,a04,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp067,system_01,1,RT,mixed,a04,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp067,system_01,2,FT,mixed,a04,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp067,system_01,3,SSA,mixed,a04,car_sa,30,3.6,73.2,10348.2,10950,601.8,0.12,2.44,344.94,365.0,20.06
exp067,system_01,4,"BSA, CSEB-NABS",mixed,a04,car_sa,45,3.6,2799.0,62785.95,63390,604.05,0.08,62.2,1395.24,1408.67,13.42
exp067,system_01,1,BOSP,mixed,a04,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp067,system_01,2,BAT,mixed,a04,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp067,system_01,3,RT,mixed,a04,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp067,system_01,4,"CRE, FT",mixed,a04,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp068,system_01,1,BOSP,mixed,a06,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp068,system_01,2,RT,mixed,a06,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp068,system_01,3,CORE,mixed,a06,car_rd,10,1.1,3360.0,95461.1,95650,188.9,0.11,336.0,9546.11,9565.0,18.89
exp068,system_01,4,"BSA, RAX_RD",mixed,a06,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp068,system_01,1,RT,mixed,a06,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp068,system_01,2,FT,mixed,a06,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp068,system_01,3,SSA,mixed,a06,car_sa,30,3.6,73.2,10348.2,10950,601.8,0.12,2.44,344.94,365.0,20.06
exp068,system_01,4,"BSA, CSEB-NABS",mixed,a06,car_sa,45,3.6,2799.0,62785.95,63390,604.05,0.08,62.2,1395.24,1408.67,13.42
exp068,system_01,1,BOSP,mixed,a06,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp068,system_01,2,BAT,mixed,a06,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp068,system_01,3,RT,mixed,a06,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp068,system_01,4,"CRE, FT",mixed,a06,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp069,system_02,1,BOSP,mixed,a00,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp069,system_02,2,RT,mixed,a00,car_rd,20,1.8,1584.0,44894.4,45220,325.6,0.09,79.2,2244.72,2261.0,16.28
exp069,system_02,3,CORE,mixed,a00,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp069,system_02,4,"BSA, RAX_RD",mixed,a00,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp069,system_02,1,RT,mixed,a00,car_sa,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp069,system_02,2,FT,mixed,a00,car_sa,30,3.0,1623.0,62064.9,62610,545.1,0.1,54.1,2068.83,2087.0,18.17
exp069,system_02,3,SSA,mixed,a00,car_sa,30,5.4,73.2,9999.6,10950,950.4,0.18,2.44,333.32,365.0,31.68
exp069,system_02,4,"BSA, CSEB-NABS",mixed,a00,car_sa,45,4.2,2799.0,62668.05,63390,721.95,0.09,62.2,1392.62,1408.67,16.04
exp069,system_02,1,BOSP,mixed,a00,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp069,system_02,2,BAT,mixed,a00,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp069,system_02,3,RT,mixed,a00,car_tl,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp069,system_02,4,"CRE, FT",mixed,a00,car_tl,45,3.0,1623.0,62062.65,62610,547.35,0.07,36.07,1379.17,1391.33,12.16
exp070,system_02,1,BOSP,mixed,a02,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp070,system_02,2,RT,mixed,a02,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp070,system_02,3,CORE,mixed,a02,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp070,system_02,4,"BSA, RAX_RD",mixed,a02,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp070,system_02,1,RT,mixed,a02,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp070,system_02,2,FT,mixed,a02,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp070,system_02,3,SSA,mixed,a02,car_sa,30,5.4,73.2,9999.6,10950,950.4,0.18,2.44,333.32,365.0,31.68
exp070,system_02,4,"BSA, CSEB-NABS",mixed,a02,car_sa,45,4.2,2799.0,62668.05,63390,721.95,0.09,62.2,1392.62,1408.67,16.04
exp070,system_02,1,BOSP,mixed,a02,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp070,system_02,2,BAT,mixed,a02,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp070,system_02,3,RT,mixed,a02,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp070,system_02,4,"CRE, FT",mixed,a02,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp071,system_02,1,BOSP,mixed,a04,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp071,system_02,2,RT,mixed,a04,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp071,system_02,3,CORE,mixed,a04,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp071,system_02,4,"BSA, RAX_RD",mixed,a04,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp071,system_02,1,RT,mixed,a04,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp071,system_02,2,FT,mixed,a04,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp071,system_02,3,SSA,mixed,a04,car_sa,30,3.6,73.2,10348.2,10950,601.8,0.12,2.44,344.94,365.0,20.06
exp071,system_02,4,"BSA, CSEB-NABS",mixed,a04,car_sa,45,3.6,2799.0,62785.95,63390,604.05,0.08,62.2,1395.24,1408.67,13.42
exp071,system_02,1,BOSP,mixed,a04,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp071,system_02,2,BAT,mixed,a04,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp071,system_02,3,RT,mixed,a04,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp071,system_02,4,"CRE, FT",mixed,a04,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp072,system_02,1,BOSP,mixed,a06,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp072,system_02,2,RT,mixed,a06,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp072,system_02,3,CORE,mixed,a06,car_rd,10,1.1,3360.0,95461.1,95650,188.9,0.11,336.0,9546.11,9565.0,18.89
exp072,system_02,4,"BSA, RAX_RD",mixed,a06,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp072,system_02,1,RT,mixed,a06,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp072,system_02,2,FT,mixed,a06,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp072,system_02,3,SSA,mixed,a06,car_sa,30,3.6,73.2,10348.2,10950,601.8,0.12,2.44,344.94,365.0,20.06
exp072,system_02,4,"BSA, CSEB-NABS",mixed,a06,car_sa,45,3.6,2799.0,62785.95,63390,604.05,0.08,62.2,1395.24,1408.67,13.42
exp072,system_02,1,BOSP,mixed,a06,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp072,system_02,2,BAT,mixed,a06,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp072,system_02,3,RT,mixed,a06,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp072,system_02,4,"CRE, FT",mixed,a06,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp073,system_03,1,BOSP,mixed,a00,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp073,system_03,2,RT,mixed,a00,car_rd,20,1.8,1584.0,44894.4,45220,325.6,0.09,79.2,2244.72,2261.0,16.28
exp073,system_03,3,CORE,mixed,a00,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp073,system_03,4,"BSA, RAX_RD",mixed,a00,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp073,system_03,1,RT,mixed,a00,car_sa,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp073,system_03,2,FT,mixed,a00,car_sa,30,3.0,1623.0,62064.9,62610,545.1,0.1,54.1,2068.83,2087.0,18.17
exp073,system_03,3,SSA,mixed,a00,car_sa,30,5.4,73.2,9999.6,10950,950.4,0.18,2.44,333.32,365.0,31.68
exp073,system_03,4,"BSA, CSEB-NABS",mixed,a00,car_sa,45,4.2,2799.0,62668.05,63390,721.95,0.09,62.2,1392.62,1408.67,16.04
exp073,system_03,1,BOSP,mixed,a00,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp073,system_03,2,BAT,mixed,a00,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp073,system_03,3,RT,mixed,a00,car_tl,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp073,system_03,4,"CRE, FT",mixed,a00,car_tl,45,3.0,1623.0,62062.65,62610,547.35,0.07,36.07,1379.17,1391.33,12.16
exp074,system_03,1,BOSP,mixed,a02,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp074,system_03,2,RT,mixed,a02,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp074,system_03,3,CORE,mixed,a02,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp074,system_03,4,"BSA, RAX_RD",mixed,a02,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp074,system_03,1,RT,mixed,a02,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp074,system_03,2,FT,mixed,a02,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp074,system_03,3,SSA,mixed,a02,car_sa,30,5.4,73.2,9999.6,10950,950.4,0.18,2.44,333.32,365.0,31.68
exp074,system_03,4,"BSA, CSEB-NABS",mixed,a02,car_sa,45,4.2,2799.0,62668.05,63390,721.95,0.09,62.2,1392.62,1408.67,16.04
exp074,system_03,1,BOSP,mixed,a02,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp074,system_03,2,BAT,mixed,a02,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp074,system_03,3,RT,mixed,a02,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp074,system_03,4,"CRE, FT",mixed,a02,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp075,system_03,1,BOSP,mixed,a04,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp075,system_03,2,RT,mixed,a04,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp075,system_03,3,CORE,mixed,a04,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp075,system_03,4,"BSA, RAX_RD",mixed,a04,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp075,system_03,1,RT,mixed,a04,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp075,system_03,2,FT,mixed,a04,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp075,system_03,3,SSA,mixed,a04,car_sa,30,3.6,73.2,10348.2,10950,601.8,0.12,2.44,344.94,365.0,20.06
exp075,system_03,4,"BSA, CSEB-NABS",mixed,a04,car_sa,45,3.6,2799.0,62785.95,63390,604.05,0.08,62.2,1395.24,1408.67,13.42
exp075,system_03,1,BOSP,mixed,a04,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp075,system_03,2,BAT,mixed,a04,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp075,system_03,3,RT,mixed,a04,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp075,system_03,4,"CRE, FT",mixed,a04,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp076,system_03,1,BOSP,mixed,a06,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp076,system_03,2,RT,mixed,a06,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp076,system_03,3,CORE,mixed,a06,car_rd,10,1.1,3360.0,95461.1,95650,188.9,0.11,336.0,9546.11,9565.0,18.89
exp076,system_03,4,"BSA, RAX_RD",mixed,a06,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp076,system_03,1,RT,mixed,a06,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp076,system_03,2,FT,mixed,a06,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp076,system_03,3,SSA,mixed,a06,car_sa,30,3.6,73.2,10348.2,10950,601.8,0.12,2.44,344.94,365.0,20.06
exp076,system_03,4,"BSA, CSEB-NABS",mixed,a06,car_sa,45,3.6,2799.0,62785.95,63390,604.05,0.08,62.2,1395.24,1408.67,13.42
exp076,system_03,1,BOSP,mixed,a06,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp076,system_03,2,BAT,mixed,a06,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp076,system_03,3,RT,mixed,a06,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp076,system_03,4,"CRE, FT",mixed,a06,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp077,system_05,1,BOSP,mixed,a00,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp077,system_05,2,RT,mixed,a00,car_rd,20,1.8,1584.0,44894.4,45220,325.6,0.09,79.2,2244.72,2261.0,16.28
exp077,system_05,3,CORE,mixed,a00,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp077,system_05,4,"BSA, RAX_RD",mixed,a00,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp077,system_05,1,RT,mixed,a00,car_sa,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp077,system_05,2,FT,mixed,a00,car_sa,30,3.0,1623.0,62064.9,62610,545.1,0.1,54.1,2068.83,2087.0,18.17
exp077,system_05,3,SSA,mixed,a00,car_sa,30,5.4,73.2,9999.6,10950,950.4,0.18,2.44,333.32,365.0,31.68
exp077,system_05,4,"BSA, CSEB-NABS",mixed,a00,car_sa,45,4.2,2799.0,62668.05,63390,721.95,0.09,62.2,1392.62,1408.67,16.04
exp077,system_05,1,BOSP,mixed,a00,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp077,system_05,2,BAT,mixed,a00,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp077,system_05,3,RT,mixed,a00,car_tl,30,2.7,2376.0,67341.6,67830,488.4,0.09,79.2,2244.72,2261.0,16.28
exp077,system_05,4,"CRE, FT",mixed,a00,car_tl,45,3.0,1623.0,62062.65,62610,547.35,0.07,36.07,1379.17,1391.33,12.16
exp078,system_05,1,BOSP,mixed,a02,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp078,system_05,2,RT,mixed,a02,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp078,system_05,3,CORE,mixed,a02,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp078,system_05,4,"BSA, RAX_RD",mixed,a02,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp078,system_05,1,RT,mixed,a02,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp078,system_05,2,FT,mixed,a02,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp078,system_05,3,SSA,mixed,a02,car_sa,30,5.4,73.2,9999.6,10950,950.4,0.18,2.44,333.32,365.0,31.68
exp078,system_05,4,"BSA, CSEB-NABS",mixed,a02,car_sa,45,4.2,2799.0,62668.05,63390,721.95,0.09,62.2,1392.62,1408.67,16.04
exp078,system_05,1,BOSP,mixed,a02,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp078,system_05,2,BAT,mixed,a02,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp078,system_05,3,RT,mixed,a02,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp078,system_05,4,"CRE, FT",mixed,a02,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp079,system_05,1,BOSP,mixed,a04,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp079,system_05,2,RT,mixed,a04,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp079,system_05,3,CORE,mixed,a04,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp079,system_05,4,"BSA, RAX_RD",mixed,a04,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp079,system_05,1,RT,mixed,a04,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp079,system_05,2,FT,mixed,a04,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp079,system_05,3,SSA,mixed,a04,car_sa,30,3.6,73.2,10348.2,10950,601.8,0.12,2.44,344.94,365.0,20.06
